stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z
1403638518177829376,51.143169,312.0226011451409,9.054806833333332,0.032688833333333334,-3.8082490833333327,-0.0006981317007977319,0.016057029118347832,0.0747000919853573
1403638518227829504,38.006067,311.40892397530814,9.07115125,-0.008172208333333333,-3.8245934999999998,-0.0020943951023931952,0.02583087292951608,0.08168140899333462
1403638518277829376,49.72744,311.6018200607765,9.013945791666666,-0.04086104166666667,-3.7837324583333327,-0.0027925268031909274,0.013264502315156905,0.07330382858376185
1403638518327829504,49.279928,311.73020085840716,9.022118,-0.024516625,-3.7919046666666665,-0.0027925268031909274,0.019547687622336492,0.08098327729253688
1403638518377829376,50.838232,311.44920601737283,8.964912541666667,-0.016344416666666667,-3.8082490833333327,-0.003490658503988659,0.01815142422074103,0.08028514559173915
1403638518427829504,61.874152,311.9052482030963,8.97308475,-0.057205458333333334,-3.7919046666666665,-0.003490658503988659,0.02024581932313422,0.07888888219014369
1403638518477829376,48.811912,311.4547070822661,8.899534874999999,-0.04903325,-3.759215833333333,0.0,0.019547687622336492,0.07958701389094143
1403638518527829504,38.482428,310.64138461092494,9.054806833333332,-0.04086104166666667,-3.800076875,-0.003490658503988659,0.023038346126325153,0.08168140899333462
1403638518577829376,64.912081,311.768686024497,8.997601374999999,-0.024516625,-3.7673880416666665,-0.003490658503988659,0.021642082724729686,0.0767944870877505
1403638518627829504,35.829782,310.9776000990071,9.07115125,-0.04903325,-3.8164212916666664,-0.0027925268031909274,0.023736477827122883,0.0767944870877505
1403638518677829376,49.539805,311.611431810893,9.054806833333332,-0.008172208333333333,-3.759215833333333,-0.0027925268031909274,0.01884955592153876,0.0767944870877505
1403638518727829504,50.136566,311.0185411656081,9.07115125,-0.04903325,-3.7673880416666665,-0.003490658503988659,0.01815142422074103,0.07958701389094143
1403638518777829376,49.525022,311.28277149303864,8.948568125,-0.016344416666666667,-3.7919046666666665,0.0,0.02024581932313422,0.07958701389094143
1403638518827829504,61.535835,311.661597456987,8.997601374999999,-0.06537766666666667,-3.7919046666666665,-0.0020943951023931952,0.023038346126325153,0.0747000919853573
1403638518877829376,45.982361,311.20932081575677,9.054806833333332,-0.04903325,-3.8082490833333327,-0.0027925268031909274,0.02234021442552742,0.07819075048934597
1403638518927829504,44.565201,311.95496068550483,9.112012291666666,-0.06537766666666667,-3.8245934999999998,-0.0006981317007977319,0.020943951023931952,0.07539822368615504
1403638518977829376,59.458971,311.11643288791913,9.030290208333332,-0.04086104166666667,-3.800076875,-0.0020943951023931952,0.021642082724729686,0.07609635538695278
1403638519027829504,55.485487,311.31415303916583,9.038462416666666,-0.04086104166666667,-3.7919046666666665,-0.0013962634015954637,0.0153588974175501,0.08377580409572781
1403638519077829376,33.633471,312.2226204234286,8.956740333333332,-0.032688833333333334,-3.7919046666666665,-0.0006981317007977319,0.023038346126325153,0.07888888219014369
1403638519127829504,50.398588,311.50711415317835,8.97308475,-0.07354987499999999,-3.8082490833333327,-0.0013962634015954637,0.020943951023931952,0.07749261878854824
1403638519177829376,49.230814,311.3005487906645,9.022118,-0.008172208333333333,-3.7919046666666665,-0.0041887902047863905,0.02652900463031381,0.07958701389094143
1403638519227829504,49.582243,311.05489748690223,9.062979041666667,0.008172208333333333,-3.8409379166666664,-0.0020943951023931952,0.019547687622336492,0.07958701389094143
1403638519277829376,61.646223,311.481975399739,9.038462416666666,-0.04086104166666667,-3.7837324583333327,-0.0020943951023931952,0.023736477827122883,0.07819075048934597
1403638519327829504,38.612604,310.79259539422526,9.038462416666666,-0.07354987499999999,-3.7837324583333327,-0.003490658503988659,0.019547687622336492,0.07539822368615504
1403638519377829376,61.285019,311.3983550913258,8.981256958333333,-0.057205458333333334,-3.77556025,0.0,0.023736477827122883,0.07958701389094143
1403638519427829504,50.213575,311.37366029866695,8.948568125,-0.016344416666666667,-3.77556025,-0.006283185307179587,0.01884955592153876,0.07539822368615504
1403638519477829376,38.59663,311.259219611257,8.989429166666666,-0.057205458333333334,-3.8164212916666664,-0.006283185307179587,0.02024581932313422,0.07819075048934597
1403638519527829504,61.449051,310.9638725088884,9.022118,-0.024516625,-3.7837324583333327,-0.0006981317007977319,0.01884955592153876,0.07400196028455958
1403638519577829376,38.750887,311.1606085026402,9.103840083333333,-0.008172208333333333,-3.800076875,-0.004886921905584123,0.01815142422074103,0.07749261878854824
1403638519627829504,50.360203,311.64135224799344,9.022118,-0.06537766666666667,-3.7919046666666665,-0.0006981317007977319,0.013264502315156905,0.0747000919853573
1403638519677829376,49.309254,311.93036433446946,8.989429166666666,-0.04903325,-3.77556025,0.003490658503988659,0.021642082724729686,0.08098327729253688
1403638519727829504,61.638355,311.2655559642373,8.940395916666665,-0.06537766666666667,-3.7837324583333327,-0.0006981317007977319,0.021642082724729686,0.07888888219014369
1403638519777829376,56.894541,311.08515083502175,9.046634625,-0.032688833333333334,-3.7837324583333327,-0.0027925268031909274,0.021642082724729686,0.07749261878854824
1403638519827829504,47.646999,311.5149319455398,9.128356708333332,-0.06537766666666667,-3.8409379166666664,-0.0041887902047863905,0.01815142422074103,0.08098327729253688
1403638519877829376,36.056995,310.6502821373276,8.997601374999999,-0.04086104166666667,-3.742871416666666,0.0,0.019547687622336492,0.08028514559173915
1403638519927829504,65.790654,311.43696453615814,8.997601374999999,-0.04903325,-3.800076875,-0.0027925268031909274,0.017453292519943295,0.0747000919853573
1403638519977829376,32.876968,311.1422051900873,8.907707083333333,-0.07354987499999999,-3.7673880416666665,-0.0020943951023931952,0.019547687622336492,0.07819075048934597
1403638520027829504,50.429821,310.39798959199703,9.062979041666667,-0.057205458333333334,-3.832765708333333,0.0,0.024434609527920613,0.07400196028455958
1403638520077829376,50.06361,311.3218072021861,8.940395916666665,-0.016344416666666667,-3.7673880416666665,-0.0020943951023931952,0.01884955592153876,0.07400196028455958
1403638520127829504,61.356545,311.2100384744982,9.062979041666667,-0.008172208333333333,-3.8164212916666664,-0.003490658503988659,0.01815142422074103,0.07819075048934597
1403638520177829376,38.500309,311.1161523687937,9.079323458333333,-0.04903325,-3.8082490833333327,-0.0020943951023931952,0.01884955592153876,0.07609635538695278
1403638520227829504,50.053119,311.01908893769206,9.030290208333332,-0.016344416666666667,-3.7919046666666665,-0.003490658503988659,0.020943951023931952,0.08168140899333462
