stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z
1403636858701666560,10.48398,570.6898242575243,9.26728425,-0.5965712083333333,-2.9338227916666666,-0.10192722831646883,-0.016755160819145562,0.09843656981248018
1403636858751666432,54.872752,572.5524676193394,9.912888708333332,-0.45764366666666667,-3.2280222916666665,-0.09564404300928926,-0.041189770347066175,0.06422811647339133
1403636858801666560,48.780202,559.1849668341267,9.953749749999998,-0.35957716666666667,-3.293399958333333,-0.03769911184307752,-0.023038346126325153,0.12566370614359174
1403636858851666432,46.875716,477.4161972137231,9.822994416666667,-0.34323275000000003,-3.1054391666666663,-0.07958701389094143,-0.029321531433504733,0.0635299847725936
1403636858901666560,49.77107,460.3538366354682,10.010955208333332,-0.04903325,-3.138128,-0.12636183784438945,-0.0153588974175501,0.07958701389094143
1403636858951666432,59.913874,453.66075815775974,9.773961166666666,-0.23699404166666665,-3.1299557916666663,-0.0991347015132779,-0.0027925268031909274,0.09145525280450287
1403636859001666560,39.821625,474.9922784684398,9.773961166666666,-0.23699404166666665,-3.1299557916666663,-0.0991347015132779,-0.0027925268031909274,0.09145525280450287
1403636859051666432,50.099134,535.9276376028478,8.768779541666666,-0.7518431666666666,-3.170816833333333,-0.10262536001726656,-0.0307177948351002,0.07051130178057091
1403636859101666560,55.107594,559.5363913009149,9.26728425,-0.4739880833333333,-3.0645781249999997,-0.0991347015132779,-0.07958701389094143,0.039793506945470715
1403636859151666432,54.599285,574.9605211125751,8.915879291666666,-1.1522813749999998,-3.2035056666666666,-0.041189770347066175,-0.0991347015132779,0.11239920382843484
1403636859201666560,40.13586,633.8333380979808,8.915879291666666,-1.1522813749999998,-3.2035056666666666,-0.041189770347066175,-0.0991347015132779,0.11239920382843484
1403636859251666432,54.89111,493.7792203443252,9.970094166666666,-0.6701210833333332,-3.4323274999999995,-0.11938052083641214,-0.06422811647339133,0.0767944870877505
1403636859301666560,45.405864,456.43366989243174,9.921060916666667,-0.8662540833333333,-3.7101825833333333,-0.13264502315156904,0.03700098014227979,0.09983283321407566
1403636859351666432,60.077429,435.8765178352887,10.632043041666666,-0.2533384583333333,-3.2361945,-0.10262536001726656,0.10122909661567112,0.07819075048934597
1403636859401666560,49.607515,444.4346029106259,9.773961166666666,-0.661948875,-3.342433208333333,-0.07120943348136866,-0.008377580409572781,0.10053096491487339
1403636859451666432,40.028811,525.0152292539232,9.773961166666666,-0.661948875,-3.342433208333333,-0.07120943348136866,-0.008377580409572781,0.10053096491487339
1403636859501666560,50.318241,531.7271468238263,10.059988458333333,-0.29419949999999995,-3.178989041666666,-0.0991347015132779,-0.114493598930828,0.047472955654245766
1403636859551666432,49.856424,488.6360688764701,9.970094166666666,-0.4739880833333333,-3.3506054166666663,-0.114493598930828,-0.12566370614359174,0.031415926535897934
1403636859601666560,49.763441,439.02069621283215,9.030290208333332,-0.367749375,-3.178989041666666,-0.18989182261698306,-0.00767944870877505,-0.0041887902047863905
1403636859651666432,62.537432,380.1771312491698,9.013945791666666,-0.5066769166666666,-3.1463002083333333,-0.143116998663535,0.19477874452256716,0.057246799465414
1403636859701666560,47.200918,364.422793850676,9.095667875,-0.07354987499999999,-3.2852277500000002,-0.15987215948268058,0.2673844414055313,-0.02234021442552742
1403636859751666432,40.638686,364.3705714189168,9.095667875,-0.07354987499999999,-3.2852277500000002,-0.15987215948268058,0.2673844414055313,-0.02234021442552742
1403636859801666560,49.873113,408.33536213252506,9.144701125,0.024516625,-3.2852277500000002,-0.15847589608108512,0.22689280275926282,-0.04537856055185257
1403636859851666432,50.154925,477.67145950777103,8.327480291666665,-0.2860272916666666,-3.0890947499999997,-0.1605702911834783,0.17732545200262387,-0.07958701389094143
1403636859901666560,49.964189,557.2942993311347,9.087495666666666,0.06537766666666667,-3.0890947499999997,-0.08377580409572781,0.11519173063162574,0.010471975511965976
1403636859951666432,49.896002,619.4381603155658,8.106830666666665,0.26151066666666667,-2.7867230416666664,-0.05235987755982988,0.08936085770210968,0.07609635538695278
1403636860001666560,49.991369,825.4924104080595,7.428537374999999,0.5883989999999999,-2.3290793749999996,-0.07260569688296412,0.03700098014227979,0.07120943348136866
1403636860051666432,49.85857,905.8482114822206,6.644005375,0.45764366666666667,-1.9286411666666665,-0.07749261878854824,-0.0153588974175501,0.08587019919812101
1403636860101666560,50.025463,863.888398053256,6.153672874999999,0.08172208333333333,-1.838746875,-0.06492624817418906,-0.07120943348136866,0.17872171540421936
1403636860151666432,56.344033,619.7892184410019,6.210878333333333,0.122583125,-1.985846625,-0.012566370614359173,-0.10821041362364843,0.1424188669627373
1403636860201666560,43.68782,449.9009255408733,6.210878333333333,-0.196133,-2.435318083333333,-0.003490658503988659,-0.14381513036433274,0.124965574442794
1403636860251666432,50.317288,363.73011600538706,6.954549291666666,-0.17978858333333333,-2.6477955,0.07051130178057091,-0.19198621771937624,0.19757127132575814
1403636860301666560,54.078817,308.17384488868436,8.180380541666665,0.18796079166666665,-2.9338227916666666,0.07051130178057091,-0.29251718263424964,0.20664698343612864
1403636860351666432,45.537233,271.6277836074396,8.294791458333332,-0.26151066666666667,-3.3260887916666664,-0.013962634015954637,-0.3832743037379548,0.15219271077390556
1403636860401666560,50.28081,255.8075160360195,9.079323458333333,-0.14709974999999997,-4.004382083333333,-0.013962634015954637,-0.4363323129985824,0.20525072003453312
1403636860451666432,55.51219,245.4521173280518,9.349006333333334,-0.34323275000000003,-3.7919046666666665,-0.027925268031909273,-0.457974395723312,0.16824973989225336
1403636860501666560,55.069446,236.75455618633507,10.100849499999999,-0.2533384583333333,-4.445681333333333,0.10611601852125524,-0.3895574890451343,0.19058995431778078
1403636860551666432,49.196005,242.92309133828712,10.019127416666667,-0.5311935416666667,-5.254729958333334,0.02652900463031381,-0.3274237676741362,0.1494001839707146
