stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z
1403636579813555456,10.593176,640.7081342600535,7.624670374999999,-0.48216029166666663,-2.9256505833333333,-0.11728612573401893,0.04677482395344803,0.0614355896702004
1403636579863555584,60.53853,459.93941140554733,8.164036124999999,-0.5720545833333333,-3.195333458333333,-0.039095375244672985,-0.21362830044410594,0.07120943348136866
1403636579913555456,39.732218,364.5502073899686,8.164036124999999,-0.5720545833333333,-3.195333458333333,-0.039095375244672985,-0.21362830044410594,0.07120943348136866
1403636579963555584,60.354233,367.66975868409685,8.670713041666666,-0.8253930416666666,-3.2280222916666665,0.032812189937493394,-0.1445132620651305,0.16824973989225336
1403636580013555456,59.755087,402.6593287168025,9.692239083333332,-0.057205458333333334,-3.366949833333333,-0.04328416544945937,-0.11728612573401893,0.09215338450530061
1403636580063555584,33.586025,412.4920809945197,9.692239083333332,-0.057205458333333334,-3.366949833333333,-0.04328416544945937,-0.11728612573401893,0.09215338450530061
1403636580113555456,45.615196,457.0869145558833,9.218250999999999,-0.5066769166666666,-3.881798958333333,0.0307177948351002,-0.050963614158234416,0.18430676901060122
1403636580163555584,50.755024,438.4726794372118,9.855683249999998,-0.220649625,-3.587599458333333,0.016755160819145562,-0.05585053606381855,0.124965574442794
1403636580213555456,49.671173,386.08721452732107,9.765788958333333,-0.4903325,-4.004382083333333,-0.0027925268031909274,-0.07539822368615504,0.039793506945470715
1403636580263555584,50.054074,362.0798201530246,9.822994416666667,-0.392266,-3.881798958333333,0.006283185307179587,-0.09494591130849153,0.060039326268604934
1403636580313555456,49.412012,300.38174660070155,9.635033625,-0.45764366666666667,-4.175998458333333,-0.02024581932313422,-0.1556833692778942,-0.04258603374866164
1403636580363555584,50.613403,266.17946238443164,9.684066875,-0.23699404166666665,-4.020726499999999,0.03420845333908886,-0.210835773640915,0.09704030641088471
1403636580413555456,49.822092,233.35832937226505,10.166227166666665,-0.4494714583333333,-4.159654041666666,-0.008377580409572781,-0.3134611336581816,0.01117010721276371
1403636580463555584,59.730053,230.45210306487175,11.898735333333333,-0.5883989999999999,-5.173007875,0.016755160819145562,-0.3232349774693498,0.07609635538695278
1403636580513555456,44.257641,278.4728333731501,11.898735333333333,-0.5883989999999999,-5.173007875,0.016755160819145562,-0.3232349774693498,0.07609635538695278
1403636580563555584,57.172775,570.2831460868236,12.20927925,-0.4903325,-5.6306515416666665,0.06422811647339133,-0.029321531433504733,0.11588986233242347
1403636580613555456,49.60537,341.2723921246208,11.629052458333332,-0.563882375,-5.1975245,-0.013962634015954637,0.10611601852125524,0.0635299847725936
1403636580663555584,44.11602,277.6076101257606,11.629052458333332,-0.563882375,-5.1975245,-0.013962634015954637,0.10611601852125524,0.0635299847725936
1403636580713555456,45.153379,248.1684801715516,10.738281749999999,-0.29419949999999995,-5.0013914999999995,-0.08307767239493008,0.2059488517353309,-0.027925268031909273
1403636580763555584,49.733639,240.67214773507072,11.03248125,-0.18796079166666665,-4.6009532916666664,-0.12077678423800758,0.24434609527920614,-0.04468042885105484
1403636580813555456,50.137997,244.65371805799185,9.970094166666666,-0.34323275000000003,-4.617297708333333,-0.16824973989225336,0.29042278753185646,-0.06981317007977318
1403636580863555584,61.155081,241.06929577421204,8.940395916666665,-0.612915625,-3.8245934999999998,-0.19058995431778078,0.3239331091701475,-0.03630284844148206
1403636580913555456,38.660288,263.6663576010954,8.940395916666665,-0.612915625,-3.8245934999999998,-0.19058995431778078,0.3239331091701475,-0.03630284844148206
1403636580963555584,50.57311,295.07541205119196,8.123175083333333,0.122583125,-3.751043625,-0.07260569688296412,0.3232349774693498,-0.006981317007977318
1403636581013555456,49.734831,317.76830118686155,7.9433865,-0.13892754166666665,-3.178989041666666,0.029321531433504733,0.2932153143350474,0.0747000919853573
1403636581063555584,59.819698,336.09472113948596,8.213069375,0.08989429166666667,-2.827584083333333,-0.039793506945470715,0.2981022362406315,0.20385445663293766
