stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z
1403638127395097088,39.582968,253.06768727293482,8.997601374999999,0.13892754166666665,-3.906315583333333,0.0,0.003490658503988659,0.10471975511965977
1403638127445096960,50.110101,251.99769669418754,8.964912541666667,0.08989429166666667,-4.135137416666667,-0.010471975511965976,0.029321531433504733,0.05235987755982988
1403638127495097088,59.536934,251.99392613758778,9.005773583333333,0.024516625,-4.086104166666667,0.016057029118347832,0.016057029118347832,0.07958701389094143
1403638127545096960,50.680399,252.86324707814103,9.030290208333332,-0.2860272916666666,-3.8654545416666664,0.012566370614359173,0.01815142422074103,0.06073745796940267
1403638127595097088,39.482117,253.2922318762749,9.030290208333332,-0.2860272916666666,-3.8654545416666664,0.012566370614359173,0.01815142422074103,0.06073745796940267
1403638127645096960,50.15707,253.3067056252464,8.915879291666666,-0.0980665,-3.9390044166666667,0.014660765716752367,0.019547687622336492,0.09005898940290741
1403638127695097088,50.144672,254.21726903566667,8.87501825,-0.2860272916666666,-3.881798958333333,-0.005585053606381855,0.028623399732707,0.05166174585903216
1403638127745096960,49.81184,254.04839301826206,8.842329416666665,-0.06537766666666667,-3.7673880416666665,0.004886921905584123,0.0006981317007977319,0.0942477796076938
1403638127795097088,50.381661,253.90047303611493,8.793296166666666,-0.032688833333333334,-4.037070916666667,-0.003490658503988659,0.009773843811168246,0.060039326268604934
1403638127845096960,49.813509,253.8624253522326,8.744262916666667,-0.18796079166666665,-3.8899711666666663,0.003490658503988659,0.024434609527920613,0.09285151620609833
1403638127895097088,49.93391,254.17007683951942,8.932223708333334,-0.07354987499999999,-3.9144877916666663,-0.005585053606381855,0.032114058236695664,0.07958701389094143
1403638127945096960,50.045014,253.1094162073342,8.956740333333332,-0.06537766666666667,-4.004382083333333,0.009075712110370514,0.031415926535897934,0.08098327729253688
1403638127995097088,50.084114,253.6469115933944,8.989429166666666,-0.13075533333333333,-3.92266,0.010471975511965976,0.016755160819145562,0.0635299847725936
1403638128045096960,49.850464,252.69618434715858,9.087495666666666,-0.122583125,-3.979865458333333,0.0,0.02722713633111154,0.06841690667817772
1403638128095097088,59.676647,254.11712921346742,8.964912541666667,-0.08989429166666667,-3.8654545416666664,0.0,0.0027925268031909274,0.08866272600131193
1403638128145096960,50.668716,253.5195924070286,8.711574083333332,-0.07354987499999999,-4.020726499999999,-0.0006981317007977319,0.02234021442552742,0.09494591130849153
1403638128195097088,39.387942,254.3211680416447,8.711574083333332,-0.07354987499999999,-4.020726499999999,-0.0006981317007977319,0.02234021442552742,0.09494591130849153
1403638128245096960,60.137987,253.20222109512417,8.981256958333333,0.032688833333333334,-3.9390044166666667,0.008377580409572781,0.0153588974175501,0.07819075048934597
1403638128295097088,49.898147,253.0160438078246,8.940395916666665,-0.08989429166666667,-4.020726499999999,-0.0020943951023931952,0.016755160819145562,0.0767944870877505
1403638128345096960,40.175915,253.5935633436719,8.940395916666665,-0.08989429166666667,-4.020726499999999,-0.0020943951023931952,0.016755160819145562,0.0767944870877505
1403638128395097088,50.29583,253.38577235471925,9.046634625,-0.17978858333333333,-3.8245934999999998,-0.0041887902047863905,0.02024581932313422,0.06911503837897544
1403638128445096960,49.820661,254.221560706791,8.825985,-0.07354987499999999,-3.9635210416666666,0.006283185307179587,0.016755160819145562,0.0942477796076938
1403638128495097088,49.975396,253.65341792257675,8.850501625,-0.08172208333333333,-4.004382083333333,-0.009773843811168246,0.01884955592153876,0.08028514559173915
1403638128545096960,50.130367,254.0690728192118,8.834157208333334,0.057205458333333334,-3.930832208333333,-0.00767944870877505,0.023038346126325153,0.08307767239493008
1403638128595097088,49.959421,253.8027476686281,8.858673833333333,-0.15527195833333335,-3.898143375,0.0020943951023931952,0.023038346126325153,0.0767944870877505
1403638128645096960,49.896002,253.0598980925566,8.866846041666665,0.008172208333333333,-3.97169325,-0.0020943951023931952,0.027925268031909273,0.07400196028455958
1403638128695097088,65.345526,250.9967401025113,9.177389958333332,0.0,-4.028898708333333,-0.0027925268031909274,0.003490658503988659,0.10332349171806432
1403638128745096960,44.117927,248.79760525621072,8.981256958333333,-0.2860272916666666,-3.92266,-0.01815142422074103,0.004886921905584123,0.07400196028455958
1403638128795097088,40.663004,249.43307854389872,8.981256958333333,-0.2860272916666666,-3.92266,-0.01815142422074103,0.004886921905584123,0.07400196028455958
1403638128845096960,50.171614,247.7298936488805,8.915879291666666,-0.4739880833333333,-3.9390044166666667,-0.030019663134302467,-0.0020943951023931952,0.06841690667817772
1403638128895097088,49.628973,246.1131961570191,8.858673833333333,0.32688833333333334,-4.069759749999999,0.01117010721276371,0.014660765716752367,0.0991347015132779
1403638128945096960,50.213575,248.52673341034162,8.981256958333333,-0.23699404166666665,-3.7837324583333327,-0.0041887902047863905,0.01884955592153876,0.023038346126325153
1403638128995097088,50.141811,250.31315681426423,8.858673833333333,-0.024516625,-4.037070916666667,0.01117010721276371,0.016057029118347832,0.08726646259971647
1403638129045096960,49.827338,243.20966666453447,9.790305583333332,-0.196133,-4.077931958333333,0.017453292519943295,0.016057029118347832,0.08866272600131193
1403638129095097088,49.727916,241.48450729714725,9.259112041666667,-0.4004382083333333,-4.045243125,-0.04328416544945937,0.011868238913561441,-0.08377580409572781
1403638129145096960,50.069809,206.05251895334095,9.128356708333332,0.367749375,-4.159654041666666,-0.03839724354387525,0.032812189937493394,-0.009773843811168246
1403638129195097088,59.771538,133.5925591675299,9.455245041666666,0.563882375,-4.037070916666667,0.1340412865531645,0.23108159296404923,0.38117990863556156
1403638129245096960,40.363312,98.40734748074745,9.455245041666666,0.563882375,-4.037070916666667,0.1340412865531645,0.23108159296404923,0.38117990863556156
