stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z,rpe,ate,drift
1403636859801666560,49.873113,408.33536213252506,9.144701125,0.024516625,-3.28522775,-0.1584758960810851,0.2268928027592628,-0.0453785605518525,15.678244175257175,10.791902577953502,0.6122858506933007
1403636860051666432,49.85857,905.8482114822206,6.644005375,0.4576436666666666,-1.9286411666666663,-0.0774926187885482,-0.0153588974175501,0.085870199198121,9.396450033170392,13.044816569264933,0.5085335853132165
1403636860301666560,54.078817,308.1738448886844,8.180380541666665,0.1879607916666666,-2.9338227916666666,0.0705113017805709,-0.2925171826342496,0.2066469834361286,7.407493254479526,10.364496063532668,-0.7450650741342439
1403636860551666432,49.196005,242.92309133828712,10.019127416666668,-0.5311935416666667,-5.254729958333334,0.0265290046303138,-0.3274237676741362,0.1494001839707146,17.977322980048037,8.868375977830274,-0.2291990751225299
1403636860801666560,48.708916,714.7023242334783,10.909898125,-0.3514049583333333,-5.524412833333333,0.0062831853071795,0.0383972435438752,-0.1026253600172665,9.36645813510973,10.850658132982728,-0.0712107738864507
1403636861051666432,48.945189,258.71307758798514,9.602344791666663,-0.2043052083333333,-4.797086291666667,0.0188495559215387,0.2513274122871834,0.0600393262686049,11.48573004209134,10.077729830141962,0.22115591905386722
1403636861301666560,39.422512,267.15928665448945,8.597163166666666,-0.0408610416666666,-3.4404997083333333,0.0188495559215387,0.5026548245743669,0.1123992038284348,18.245115102002895,11.65985977494329,0.8449859311568115
1403636861551666432,36.934853,937.7339526591225,5.965712083333332,0.024516625,-1.9286411666666663,-0.0977384381116824,0.0747000919853573,0.0411897703470661,8.980398231798423,14.630466232006652,-0.030730457276341383
1403636861801666560,44.075489,349.9626838826761,8.368341333333333,-0.2860272916666666,-2.974683833333333,-0.007679448708775,-0.2122320370425104,0.0160570291183478,11.035862916228108,10.675676275754558,-1.0016632074252065
1403636862051666432,39.544821,264.15596488663675,10.092677291666664,-0.3105439166666667,-4.257720541666666,0.0635299847725936,-0.3658210112180114,0.2010619298297467,18.14249373806519,9.234023495713691,0.19630190986522678
1403636862301666560,40.300369,623.3620989564422,11.751635583333332,-0.0898942916666666,-5.6306515416666665,-0.0167551608191455,-0.1228711793404008,-0.0349065850398865,10.12598806575001,9.475009138773805,0.15926245577597342
1403636862551666432,50.568342,250.6280990371409,9.888372083333332,0.2124774166666666,-4.576436666666666,-0.1626646862858715,0.228987197861656,0.0307177948351002,11.294355031923988,9.987643009316026,0.19570356263126776
1403636862801666560,50.288916,379.1335562826157,9.005773583333333,0.24516625,-4.233203916666667,-0.0774926187885482,0.1424188669627373,0.1494001839707146,19.347703486508706,12.383554851833972,1.1688393298159596
1403636863051666432,45.65382,609.1443125262304,5.720545833333333,0.1879607916666666,-1.9695022083333331,-0.0216420827247296,0.2597049926967562,-0.0432841654494593,11.923385335047497,18.321951602022402,0.5397304017260538
1403636863301666560,69.722175,506.9167431238986,8.433719,1.1522813749999998,-2.8439285,-0.0642281164733913,-0.0509636141582344,0.0628318530717958,7.91984828450008,14.265740998295707,-1.3396092363064191
1403636863551666432,60.201406,280.0822443187539,9.790305583333332,0.0,-3.9880376666666666,0.1494001839707146,-0.2904227875318564,0.2673844414055313,19.584121698154906,9.303051307555805,-0.48112447430322547
1403636863801666560,54.861308,261.36466863788473,11.76798,-0.3268883333333333,-6.063778583333333,-0.0020943951023931,-0.2296853295624537,0.0705113017805709,16.86283008430853,8.903861052869386,-0.0920585573550472
1403636864051666432,44.824362,278.8061056347937,10.419565625,-0.3350605416666666,-5.426346333333333,0.0886627260013119,0.1494001839707146,0.0481710873550434,5.744348163083455,9.729058128352822,0.17522894940577416
1403636864301666560,39.555073,390.9456586550511,7.984247541666667,-0.24516625,-3.7919046666666665,0.0300196631343024,0.1165879940332212,0.0886627260013119,19.318751879192927,13.197887035332942,1.14630820282194
1403636864551666432,39.889098,310.7482179200618,7.191543333333333,-0.465815875,-2.655967708333333,0.0642281164733913,0.478918346747244,0.3036872898470133,14.170467032672407,19.023372537898382,0.9588504934893791
1403636864801666560,50.070286,479.5077897823103,7.436709583333332,-0.2778550833333333,-2.2228406666666665,0.0111701072127637,-0.143116998663535,-0.0111701072127637,5.454501591646492,16.086454038234695,-1.1260786291573694
1403636865051666432,49.779654,322.64625811883315,9.005773583333333,-0.3023717083333333,-4.045243125,-0.0027925268031909,-0.2261946710584651,0.057246799465414,16.467497255766954,10.368377301995157,-0.8675295883481482
1403636865301666560,50.032616,472.7029698912818,10.174399375,-0.416782625,-4.690847583333333,0.1354375499547599,-0.0397935069454707,0.2373647782712288,15.473467199870534,8.88597701020789,0.058726509933348936
1403636865551666432,60.179711,703.8651131068156,11.204097625,-0.612915625,-5.777751291666666,0.0209439510239319,-0.1647590813882647,-0.0090757121103705,3.515074425652169,9.465246919256519,0.4763783765321339
1403636865801666560,49.877644,257.22257345509354,9.577828166666666,0.2124774166666666,-4.46202575,0.0265290046303138,0.314857397059777,0.1012290966156711,13.711498625373514,11.218490429477141,0.7206977319026553
1403636866051666432,46.098709,230.37808813170025,8.245758208333333,-0.0817220833333333,-3.2443667083333327,-0.0558505360638185,0.6066764479932288,0.1598721594826805,17.621170317330083,15.971522460396134,-0.12127980209844935
1403636866301666560,59.158086,797.2873102654196,6.472389,0.1144109166666666,-1.4464808749999998,-0.1556833692778942,-0.1396263401595463,-0.0216420827247296,8.914198813232836,22.22631240539088,0.5253973000404564
1403636866551666432,50.146341,439.1490649262327,8.482752249999999,-0.0081722083333333,-2.974683833333333,-0.046774823953448,-0.1996656664281513,0.0370009801422797,8.805534597664604,16.404784047051116,-1.7377942352347944
1403636866801666560,50.30632,402.9994307727658,9.912888708333332,-0.0326888333333333,-4.429336916666666,0.1096066770252439,-0.1731366617978375,0.0781907504893459,13.361179488049899,10.617282974756549,-0.8157140675909886
1403636867051666432,50.245523,439.8757752371727,10.084505083333331,-0.1470997499999999,-4.576436666666666,-0.0209439510239319,-0.2450442269800038,0.1556833692778942,9.328490516744113,9.345506724582085,-0.09073606786617816
1403636867301666560,50.082684,715.6601516742435,9.079323458333333,-0.1144109166666666,-4.543747833333333,0.0795870138909414,-0.1172861257340189,0.0781907504893459,3.5401620045097317,9.696642333262092,0.14529835790070322
1403636867551666432,49.785614,263.2658679278425,7.763597916666666,0.1797885833333333,-4.985047083333333,-0.0893608577021096,-0.5145230634879283,-0.0446804288510548,1.011145325015785,10.358087354934451,0.030943158165293028
1403636867801666560,50.337553,168.97138814611955,7.828975583333331,-0.1552719583333333,-6.791105125,-0.1172861257340189,-1.1526154380170552,0.1396263401595463,3.2399478305704847,10.842644412037055,-0.2272896453929274
1403636868051666432,40.233135,321.25255036779595,5.696029208333333,-0.4576436666666666,-7.698220249999999,-0.0132645023151569,0.3106686068549906,0.1214749159388053,0.21020998893569431,10.76549787219361,0.007743755938525609
1403636868301666560,39.627076,665.6517561996243,6.006573125,-0.93163175,-7.175198916666666,0.0307177948351002,0.0034906585039886,0.2171189589480945,0.6515579067087796,10.890779650221262,0.024601926451479628
1403636868551666432,47.460318,542.8708004303384,6.513250041666667,-0.2369940416666666,-7.093476833333334,-0.1075122819228507,0.1954768762233649,0.1661553447898601,2.53191712992631,10.936045074690911,0.0007679761458625478
1403636868801666560,49.803019,474.57866216082857,6.472389,-0.269682875,-7.093476833333334,0.018151424220741,-0.1494001839707146,-0.007679448708775,2.018322596402794,11.013892943824862,0.04121672106314733
1403636869051666432,51.797867,649.1736563303532,6.398839124999999,-0.392266,-7.117993458333333,0.1082104136236484,0.1075122819228507,0.0579449311662117,1.6776594052528409,11.060632642338978,0.009072310195611166
1403636869301666560,50.433874,891.5517906434644,6.815621749999999,-0.4004382083333333,-6.938204874999999,0.0111701072127637,0.0139626340159546,0.018151424220741,1.0379871503780913,11.110680482770032,0.015435648510429445
1403636869551666432,39.84785,743.7233294104561,6.61948875,0.2615106666666666,-7.134337875,-0.0146607657167523,0.0321140582366956,0.0816814089933346,0.5776365949125266,11.172762024505303,-0.001861691993715553
1403636869801666560,46.184301,267.5734565390329,6.921860458333333,0.318716125,-7.142510083333334,-0.0809832772925368,0.007679448708775,0.1521927107739055,7.16255365036146,11.122314001696157,-0.0770803821299797
1403636870051666432,49.707174,211.3936807402405,6.554111083333333,0.0326888333333333,-7.003582541666666,-0.1263618378443894,0.0300196631343024,0.2234021442552742,14.413747779271874,10.609297093103427,0.1820824013415745
1403636870301666560,49.654007,197.3752582516547,6.815621749999999,-0.367749375,-7.273265416666667,-0.064926248174189,0.1047197551196597,0.1556833692778942,17.813961294403086,9.970295047961839,-0.5397006279936019
1403636870551666432,46.249151,203.0358009890217,6.464216791666666,-0.3105439166666667,-7.093476833333334,-0.0335103216382911,-0.0900589894029074,0.2750638901143063,14.330076733361125,10.063214956177633,0.20036885270050142
1403636870801666560,43.017387,361.496620119662,5.859473375,-0.4985047083333333,-7.346815291666666,0.0642281164733913,0.2296853295624537,0.2478367537831947,9.313282676458655,9.694244359587376,0.01829488200725038
1403636871051666432,50.144672,324.7340369975525,6.627660958333332,-0.5475379583333333,-6.946377083333333,0.0642281164733913,-0.064926248174189,0.2450442269800038,2.6011446856495137,9.7541511798898,0.005249810978583014
1403636871301666560,60.137749,286.5025009668659,6.505077833333333,-1.2748645,-7.036271375,0.0237364778271228,0.0635299847725936,0.0048869219055841,2.0959265433347403,9.49828045989426,-0.08022818833043921
1403636871551666432,43.137788,224.42215411955496,6.627660958333332,-1.0296982499999998,-7.175198916666666,0.0663225115757845,0.0048869219055841,0.0719075651821663,9.911064300006352,9.194546147186356,-0.04402820227765858
1403636871801666560,39.988757,168.8341741171249,6.848310583333333,-0.6701210833333332,-6.799277333333333,0.1487020522699168,0.0020943951023931,0.0293215314335047,16.999737137355677,9.108030474405751,0.05930991558209975
1403636872051666432,54.762364,207.1396765429293,6.840138375,-0.1797885833333333,-6.913688249999999,0.2171189589480945,0.122173047639603,-0.007679448708775,18.429055822836723,9.633683380741992,0.11693091471078176
1403636872301666560,50.390482,219.67939619630852,6.578627708333332,-0.0817220833333333,-6.856482791666667,0.143116998663535,-0.1549852375770964,-0.0202458193231342,18.55719972458702,10.026206116272746,0.1271299665322747
1403636872551666432,50.102949,665.7593718168758,7.10982125,0.7927042083333332,-7.330470875,0.0495673507566389,0.0495673507566389,0.0,10.493865839965858,10.296578915806636,0.044990971170040694
1403636872801666560,40.173531,486.5225458838181,7.0689602083333325,0.4821602916666666,-6.807449541666666,-0.1165879940332212,-0.0118682389135614,0.0356047167406843,1.8250620915153,10.592035204271735,0.05874004303454328
1403636873051666432,54.959298,238.97645073315007,6.970893708333333,0.196133,-7.126165666666666,-0.1661553447898601,0.0460766922526503,0.132645023151569,13.338570506125972,10.655983997706482,-0.06506440946541936
1403636873301666560,60.709715,184.96139732798704,6.513250041666667,-0.4576436666666666,-7.077132416666666,-0.1452113937659282,0.0020943951023931,0.1850049007113989,19.806105323810026,10.323893519704601,0.15417902944959927
1403636873551666432,45.39299,159.0211452020058,6.047434166666666,-1.1686257916666667,-7.265093208333333,-0.1947787445225671,-0.0586430628670094,0.1605702911834783,20.530636246831264,9.565966976173756,-0.22034765420269942
1403636873801666560,59.497595,281.66983861390275,5.990228708333333,-1.9449855833333327,-7.469398416666666,-0.0132645023151569,0.018151424220741,0.1417207352619395,14.28876896810984,9.159101952023683,-0.011480988391893376
1403636874051666432,50.192594,598.1202736821118,6.554111083333333,-1.2748645,-7.338643083333332,-0.0516617458590321,0.0335103216382911,0.1151917306316257,3.1934862788147313,9.566974941463545,0.5634642723658807
1403636874301666560,49.119711,215.5161611600927,6.1209840416666665,-2.018535458333333,-7.305954249999999,0.093549647906896,-0.0342084533390888,-0.057246799465414,4.485348543467378,9.300330939817476,-0.007694928742109752
1403636874551666432,54.676294,156.59959839836552,6.194533916666667,-1.372931,-7.363159708333333,0.0684169066781777,0.1228711793404008,-0.0041887902047863,14.553518568346819,9.165548820514148,-0.0058568053694667555
1403636874801666560,46.959877,168.111796158794,6.104639625,-0.392266,-6.856482791666667,0.1521927107739055,0.0125663706143591,-0.025830872929516,19.000500694762064,9.597835069227864,0.09490909633143474
1403636875051666432,50.254583,382.14025932231806,7.379504124999999,0.2941994999999999,-6.962721499999999,-0.0230383461263251,0.2352703831688356,0.140324471860344,17.135398237507452,9.939113095608624,-0.00713094785392876
1403636875301666560,43.84923,624.9671811306126,6.112811833333333,-0.4739880833333333,-7.436709583333332,-0.3225368457685521,0.2220058808536787,0.48939032225921,8.85539557645042,9.35813586188543,-0.12302272507973733
1403636875551666432,59.99279,365.3561565332283,6.823793958333333,0.0817220833333333,-7.322298666666667,-0.057246799465414,-0.0949459113084915,0.3064798166502042,6.596344282215148,9.339177221291019,0.08203748089851892
1403636875801666560,56.737423,249.87220152138488,7.077132416666666,-0.318716125,-6.7502440833333335,-0.3623303527140228,0.0223402144255274,0.2960078411382383,11.325369392983866,9.998733643209547,0.0741622617031723
1403636876051666432,49.580336,124.44160848785349,7.918869874999999,-0.5311935416666667,-6.161845083333333,-0.5557128338349946,0.1647590813882647,0.3106686068549906,17.71955158435567,12.692886695771627,2.3802754219696762
1403636876301666560,49.84808,153.34673305949914,7.665531416666666,-0.980665,-5.6715125833333335,-0.3099704751541929,-0.0383972435438752,0.2722713633111154,16.680537020752247,12.168301172067917,-0.2761441670233573
1403636876551666432,50.020218,166.59542455582366,7.518431666666666,-1.7570247916666666,-6.202706124999999,-0.1256637061435917,0.2275909344600605,0.0041887902047863,19.476673128989468,12.93443768477706,0.09499819833057188
1403636876801666560,55.555105,147.5077351264729,6.774760708333333,-2.3209071666666663,-6.840138375,0.2981022362406315,0.1521927107739055,-0.2904227875318564,18.824937865870957,11.468562168436753,-0.24165571600116742
1403636877051666432,46.418667,188.54189371290428,6.390666916666666,-1.9041245416666663,-7.265093208333333,0.6639232474586428,0.1193805208364121,-0.4237659423842232,17.978263497173536,9.901357597755219,-0.256415214386454
1403636877301666560,39.957285,183.7749448261267,6.529594458333333,-0.9234595416666666,-7.232404375,0.7204719152232593,-0.0174532925199432,-0.3427826650916863,24.47885306859431,9.522362464618093,0.27791265320822944
1403636877551666432,49.110651,158.62216162730743,6.333461458333334,0.5066769166666666,-7.526603874999999,0.450294947014537,-0.2534218073895766,-0.0788888821901436,24.344968224162667,12.40950536921786,0.7153796899238447
1403636877801666560,61.022282,239.29966584833767,6.864654999999999,0.1389275416666666,-6.970893708333333,-0.0411897703470661,-0.1689478715930511,0.2911209192326541,19.579270875627223,15.223041401200177,0.43687871026432745
1403636878051666432,49.389839,292.93757058449813,7.40402075,0.8417374583333332,-6.554111083333333,-0.4125958351714595,-0.0733038285837618,0.2960078411382383,6.702913871738812,19.40389130038744,2.7569592946854655
1403636878301666560,49.367667,168.48846595789874,7.869836625,0.0163444166666666,-6.586799916666666,-0.364424747816416,0.1333431548523667,0.5291838292046808,21.403052774538693,38.23324780235674,5.6233297121078465
1403636880401666560,60.157061,279.57778966729944,7.681875833333333,-0.8744262916666666,-6.733899666666666,-0.5801474433629151,0.1696460032938488,0.3337069529813158,29.82533501438858,10.50472775184629,0.06354153211806945
1403636880651666432,49.724578,290.81827336319924,7.534776083333333,-2.1492907916666666,-6.104639625,-0.3162536604613725,-0.1019272283164688,0.2429498318776106,9.074479965238607,10.297386052677744,-0.03230401418584172
1403636880901666560,48.707008,247.15995618138737,8.164036124999999,-0.93163175,-5.213868916666666,0.2548180707911721,0.1291543646475804,-0.0160570291183478,9.442935524021664,10.330953840791523,-0.008598648666358955
1403636881151666432,49.474716,261.3250974959948,8.302963666666667,-0.1144109166666666,-5.295591,0.507541746479951,0.1661553447898601,-0.1689478715930511,12.576509797605645,10.576823556409275,-0.01145983720267374
1403636881401666560,60.365677,535.9947386362613,7.976075333333333,0.907115125,-5.123974625,0.1710422666954443,0.0774926187885482,-0.2562143341927675,11.749693415714596,10.56599298797749,-0.014299813165621345
1403636881651666432,40.228844,409.0153657027871,7.240576583333333,1.103248125,-5.589790499999999,0.0593411945678072,0.0963421747100869,-0.2199114857512855,11.232031913418249,10.182931022457906,-0.03289557612888494
1403636881901666560,60.763836,311.2741349795858,7.060788,0.3023717083333333,-6.742071875,-0.1668534764906579,-0.0404916386462684,0.2310815929640492,17.421553895124823,9.794510972148426,-0.10368788830660769
1403636882151666432,60.064792,306.25133539947683,6.889171625,-1.2666922916666667,-6.627660958333332,-0.2303834612632515,0.1054178868204575,0.2059488517353309,18.127711246843045,11.361613318054705,1.85855484618493
1403636882401666560,39.700985,383.0919995874178,7.804458958333332,-1.846919083333333,-5.581618291666667,0.0684169066781777,0.0970403064108847,0.0509636141582344,10.838974432570774,11.076104990923122,0.019577538092736546
1403636882651666432,49.801827,277.0999206520788,9.218251,-0.7927042083333332,-4.004382083333333,0.2638937829015426,0.3274237676741362,0.0097738438111682,6.661072652234093,11.548107069424626,0.07441504810549127
1403636882901666560,60.646534,320.3936926261242,8.368341333333333,-0.4004382083333333,-3.9144877916666654,0.5319763560078716,0.2708750999095199,-0.0593411945678072,6.653961996460403,11.907206014828224,0.09035953154075038
1403636883151666432,54.874897,381.29273563785455,8.940395916666665,-0.5311935416666667,-4.069759749999999,0.1542871058762987,0.1759291886010284,-0.1752310569002306,6.671726596787286,12.46990284599634,0.034079505789943454
1403636883401666560,50.438643,492.0248414255538,9.536967125,-0.3268883333333333,-3.9390044166666662,0.1473057888683213,0.1033234917180643,0.0907571211037051,4.798681553698099,12.664055484270442,0.02012369074219933
1403636883651666432,40.163517,503.1366725462548,9.234595416666666,-0.6782932916666666,-3.260711125,0.1870992958137921,0.132645023151569,0.0488692190558412,1.9453167530587603,12.945023920243633,0.054272848382760586
1403636883901666560,56.569576,572.6244853185045,9.471589458333332,-0.4249548333333333,-3.0073726666666665,0.0376991118430775,0.0432841654494593,0.0418879020478639,1.1902943733138915,13.057481018602001,0.046145362119528244
1403636884151666432,39.794207,605.181407906332,9.643205833333331,-0.8825985,-2.803067458333333,-0.1417207352619395,0.0677187749773799,-0.2792526803190927,0.4714787746258286,13.120637852679367,-0.013429523349618222
1403636884401666560,49.53146,654.029337503673,9.422556208333331,-0.5148491249999999,-2.427145875,0.0055850536063818,0.0223402144255274,0.0907571211037051,0.15048145318730236,13.102711662391735,-0.006054603222089838
1403636884651666432,43.282748,658.4919641284285,10.198916,-0.4739880833333333,-2.7622064166666664,0.0069813170079773,0.0132645023151569,0.0823795406941323,0.040009262107738516,13.08657575068905,-0.007262587191252834
