stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z,rpe,ate,drift
1403638522427829504,61.478615,149.19309254590414,9.528794916666666,-0.367749375,-3.612116083333333,0.1954768762233649,-0.0579449311662117,0.1905899543177807,9.175163001609764,9.17516300160974,9.17516300160974
1403638522777829376,50.248384,147.76532410736337,9.193734375,-0.5802267916666666,-3.391466458333333,0.2031563249321399,0.2038544566329376,0.1263618378443894,18.618577938704266,21.590212374731475,12.415049373121736
1403638522877829376,39.522886,180.17581254336565,8.760607333333333,-0.4086104166666666,-3.718354791666666,0.1193805208364121,0.2143264321449036,0.3295181627765294,5.260074715508935,26.849949105247788,5.2597367305163125
1403638522927829504,49.729348,216.0148683614958,8.433719,-0.3514049583333333,-2.89296175,0.0809832772925368,0.2010619298297467,0.1926843494201739,2.5426593187884103,29.382928006092122,2.532978900844334
1403638522977829376,61.025858,269.491990763615,7.878008833333333,-0.7109821249999999,-2.680484333333333,0.0237364778271228,0.1200786525372098,0.1514945790731078,2.6078599618597753,31.92609325189809,2.5431652458059695
1403638523027829504,39.200782,345.7369985065237,7.436709583333332,-0.7109821249999999,-2.778550833333333,-0.0216420827247296,0.1047197551196597,0.0621337213709981,2.0596208451667497,33.95650409757164,2.030410845673547
1403638523077829376,65.843583,493.5027354995423,7.657359208333333,-0.9398039583333332,-2.574245625,0.0146607657167523,0.0621337213709981,0.0628318530717958,1.837831547920576,35.78825731741115,1.8317532198395128
1403638523127829504,44.656991,545.0042424544879,7.060788,-0.5066769166666666,-2.6886565416666666,-0.0314159265358979,0.0411897703470661,0.0551524043630208,1.2893331660621712,37.03282749094256,1.2445701735314074
1403638523177829376,38.837195,541.0093925889068,7.0689602083333325,-0.2369940416666666,-2.4189736666666666,-0.0705113017805709,0.0956440430092892,0.0272271363311115,0.8303502604529636,37.80034148226236,0.7675139913198024
1403638523227829504,50.785065,527.8477540209997,6.725727458333332,-0.6701210833333332,-1.846919083333333,-0.2136283004441059,0.1417207352619395,-0.0886627260013119,0.37336972880107927,37.83455789289259,0.03421641063022918
1403638529927829504,38.958549,222.9709546874398,9.65955025,0.6782932916666666,-3.2770555416666665,0.0209439510239319,0.0900589894029074,0.1075122819228507,28.758101010066856,8.764467744667227,-29.07009014822536
1403638530027829504,49.031019,258.57024567216814,9.283628666666663,0.4739880833333333,-3.7919046666666665,0.0027925268031909,-0.0502654824574366,0.0872664625997164,4.350966724915964,9.960351015250088,1.1958832705828613
1403638530077829376,62.010765,254.53921173633728,9.07115125,0.1307553333333333,-3.67749375,-0.0418879020478639,-0.0614355896702004,0.1256637061435917,1.8394057745390962,11.020132849698886,1.0597818344487973
1403638530127829504,54.79002,252.7382022201717,8.97308475,0.3840937916666667,-3.8899711666666654,-0.0893608577021096,-0.0404916386462684,0.1480039205691191,1.8229453506583913,12.078467762806481,1.0583349131075952
1403638530177829376,46.920777,254.02361476063336,8.981256958333333,0.0572054583333333,-3.849110125,-0.1242674427419962,0.0090757121103705,0.1361356816555577,1.6957430653305863,13.017215451372572,0.9387476885660906
1403638530227829504,50.487041,251.35798149372525,8.87501825,0.4576436666666666,-4.1024485833333335,-0.0928515162060983,0.0265290046303138,0.1689478715930511,2.219386744312147,14.536490713225117,1.5192752618525454
1403638530377829376,42.784691,220.71494154989657,9.210078791666666,0.171616375,-4.347614833333333,-0.0872664625997164,0.036302848441482,0.1214749159388053,17.2900596534551,7.0072733415742245,-7.529217371650892
1403638530477829376,44.711113,223.5588929442684,8.956740333333332,0.465815875,-4.453853541666667,0.0097738438111682,0.0195476876223364,0.1829105056090057,5.904964558317511,7.510082025554333,0.502808683980108
1403638530527829504,37.855387,223.72993738989055,8.825985,0.1470997499999999,-4.388475875,-0.0530580092606276,0.0062831853071795,0.1158898623324234,1.9474846143780171,8.583034467708691,1.0729524421543584
1403638530577829376,50.747394,204.80931025167996,8.768779541666666,-0.0980665,-4.453853541666667,-0.0642281164733913,-0.0474729556542457,0.0914552528045028,2.5524280737756704,10.36042799348565,1.7773935257769597
1403638530677829376,50.200939,142.79093543470245,8.687057458333333,-0.0653776666666666,-4.192342875,-0.0174532925199432,-0.1452113937659282,0.1130973355292325,15.40352420574879,9.893529618602436,-0.46689837488321473
1403638530727829504,49.036741,149.40361124763507,8.703401874999999,-0.1389275416666666,-4.404820291666666,-0.0411897703470661,-0.1047197551196597,0.0740019602845595,2.2380873006131377,7.835810644182076,-2.05771897442036
1403638530777829376,62.100649,164.5062905445159,8.850501625,-0.0572054583333333,-4.306753791666666,-0.0160570291183478,-0.0328121899374933,0.0767944870877505,2.2214075628885532,5.867336617101398,-1.9684740270806778
1403638530827829504,49.403429,186.53950798016623,8.883190458333333,-0.024516625,-4.584608875,0.0844739357965255,0.0104719755119659,0.1075122819228507,2.2471212584958895,4.340939980933483,-1.5263966361679149
1403638531877829376,50.121546,230.02856444660884,9.226423208333332,0.122583125,-3.849110125,0.0188495559215387,0.0202458193231342,0.0879645943005142,7.822682681488378,8.568591462284854,4.22765148135137
