stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z,rpe,ate,drift
1403637132938319104,48.97356,636.4816544764593,9.26728425,-1.0869037083333333,-2.4108014583333333,-0.0020943951023931,0.0272271363311115,0.0851720674973232,0.12876963673246658,380.93298139431124,-0.03760334927034137
1403637132988318976,62.779188,636.1110342792591,9.667722458333332,-0.24516625,-2.3699404166666667,-0.0055850536063818,-0.0195476876223364,0.1123992038284348,0.5793690437629061,380.48149391707994,-0.45148747723129645
1403637133038319104,37.068844,637.9982096187158,9.1201845,-0.7191543333333333,-2.69682875,-0.0202458193231342,0.0293215314335047,0.064926248174189,0.28057329410555937,380.269767063464,-0.21172685361597132
1403637133088318976,50.264597,573.8899625019152,9.259112041666668,-1.299381125,-2.778550833333333,0.0404916386462684,0.1033234917180643,0.0970403064108847,1.1082064694353855,379.99467688926023,-0.27509017420373993
1403637133138319104,49.832583,614.6451505979545,9.610517,-0.4086104166666666,-2.288218333333333,0.0174532925199432,0.0314159265358979,0.0970403064108847,5.873846217274458,378.30841640294153,-1.6862604863187016
1403637133188318976,59.025526,616.8716052627084,9.152873333333332,-0.4739880833333333,-2.0021910416666664,-0.0900589894029074,0.0188495559215387,-0.0432841654494593,5.069515051892652,376.9139548952835,-1.3944615076580362
1403637133238319104,41.180133,623.5057844815999,9.986438583333332,-0.4903325,-2.9174783749999995,-0.0900589894029074,-0.018151424220741,-0.0439822971502571,4.058207753449936,375.6740471257082,-1.239907769575268
1403637133288318976,50.515891,637.6487089981041,9.855683249999998,-0.5311935416666667,-2.5905900416666663,-0.0293215314335047,-0.0195476876223364,0.0509636141582344,5.642243957636014,373.6421039755596,-2.0319431501486065
1403637133338319104,50.219059,566.7687801764292,10.092677291666664,-0.4004382083333333,-2.6641399166666666,-0.1235693110411985,-0.0488692190558412,0.0279252680319092,12.363450573162996,368.45982510782306,-5.1822788677365565
1403637133388318976,49.863815,514.8504848180705,9.136528916666666,-0.6456044583333332,-2.4843513333333336,-0.1528908424747032,-0.075398223686155,0.0844739357965255,20.793846664207532,359.1665965634971,-9.293228544325984
1403637133438319104,50.008535,626.9280769888006,8.597163166666666,-0.8008764166666666,-2.672312125,0.0027925268031909,-0.114493598930828,0.1466076571675237,20.664074205992243,349.8780079077058,-9.288588655791273
1403637133488318976,57.979584,566.6336360420353,9.553311541666666,0.563882375,-1.6753027083333332,-0.0893608577021096,-0.2136283004441059,0.1151917306316257,15.554184462286258,343.03357552333824,-6.844432384367565
1403637133538319104,41.90135,548.8719082999107,9.136528916666666,-0.612915625,-2.827584083333333,-0.0691150383789754,-0.1947787445225671,0.1787217154042193,11.846706382209101,337.87107258732226,-5.162502936015983
1403637133588318976,49.815893,543.7175994674341,9.986438583333332,-0.4249548333333333,-3.178989041666666,-0.1207767842380075,-0.124965574442794,0.0900589894029074,10.61473857333637,333.6622127673121,-4.2088598200101615
1403637133638319104,48.928023,566.9091153594354,10.386876791666666,-0.392266,-3.415983083333333,-0.1026253600172665,-0.0760963553869527,0.0879645943005142,16.250001443856796,327.2328124805437,-6.429400286768384
1403637133688318976,50.82941,505.6363821976785,10.386876791666666,-0.7273265416666667,-3.546738416666667,-0.1110029404268393,-0.0111701072127637,0.0188495559215387,25.272207700456917,315.93355862123445,-11.29925385930926
1403637133738319104,49.901247,438.8320871425889,10.730109541666666,-0.6701210833333332,-3.612116083333333,-0.0949459113084915,0.0279252680319092,0.0614355896702004,39.807656520332905,295.1422627213402,-20.791295899894237
