stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z,rpe,ate,drift
1403637132938319104,48.97356,636.4816544764593,9.26728425,-1.0869037083333333,-2.4108014583333333,-0.0020943951023931,0.0272271363311115,0.0851720674973232,0.0817697066207157,0.08176970662075103,0.08176970662075103
1403637132988318976,62.779188,636.1110342792591,9.667722458333332,-0.24516625,-2.3699404166666667,-0.0055850536063818,-0.0195476876223364,0.1123992038284348,0.33481154030521243,0.31025016347305845,0.22848045685230742
1403637133038319104,37.068844,637.9982096187158,9.1201845,-0.7191543333333333,-2.69682875,-0.0202458193231342,0.0293215314335047,0.064926248174189,0.2569962612000462,0.5564084466725836,0.24615828319952515
1403637133088318976,50.264597,573.8899625019152,9.259112041666668,-1.299381125,-2.778550833333333,0.0404916386462684,0.1033234917180643,0.0970403064108847,0.05820984281889725,0.611455901462782,0.05504745479019835
1403637133138319104,49.832583,614.6451505979545,9.610517,-0.4086104166666666,-2.288218333333333,0.0174532925199432,0.0314159265358979,0.0970403064108847,0.7830547942779443,1.3698895968697526,0.7584336954069707
1403637133188318976,59.025526,616.8716052627084,9.152873333333332,-0.4739880833333333,-2.0021910416666664,-0.0900589894029074,0.0188495559215387,-0.0432841654494593,0.5055053069701643,1.8674567674273908,0.4975671705576381
1403637133238319104,41.180133,623.5057844815999,9.986438583333332,-0.4903325,-2.9174783749999995,-0.0900589894029074,-0.018151424220741,-0.0439822971502571,1.029929131318393,2.896072278115226,1.0286155106878354
1403637133288318976,50.515891,637.6487089981041,9.855683249999998,-0.5311935416666667,-2.5905900416666663,-0.0293215314335047,-0.0195476876223364,0.0509636141582344,0.41609274541709856,3.1799141713872032,0.28384189327197706
1403637133338319104,50.219059,566.7687801764292,10.092677291666664,-0.4004382083333333,-2.6641399166666666,-0.1235693110411985,-0.0488692190558412,0.0279252680319092,0.4338486217824778,3.4843131597913892,0.304398988404186
1403637133388318976,49.863815,514.8504848180705,9.136528916666666,-0.6456044583333332,-2.4843513333333336,-0.1528908424747032,-0.075398223686155,0.0844739357965255,0.33890566369702785,3.582459099984714,0.09814594019332468
1403637133438319104,50.008535,626.9280769888006,8.597163166666666,-0.8008764166666666,-2.672312125,0.0027925268031909,-0.114493598930828,0.1466076571675237,0.5724610830406661,3.960694025868467,0.3782349258837532
1403637133488318976,57.979584,566.6336360420353,9.553311541666666,0.563882375,-1.6753027083333332,-0.0893608577021096,-0.2136283004441059,0.1151917306316257,0.609019859041946,4.514601228514914,0.5539072026464473
1403637133538319104,41.90135,548.8719082999107,9.136528916666666,-0.612915625,-2.827584083333333,-0.0691150383789754,-0.1947787445225671,0.1787217154042193,0.5604275803127542,4.14334407498583,-0.3712571535290845
